,Unnamed: 0,id,birth,household,age,routine_id,sex_F,sex_M,appliance_id_1,appliance_id_2,appliance_id_3,appliance_id_4,appliance_id_5,appliance_id_6,appliance_id_7,appliance_id_8,appliance_id_9
691,138,139,19910502,1,31.0,3,0,1,0,0,0,1,0,1,0,0,0
692,138,139,19910502,1,31.0,8,0,1,1,0,0,0,0,0,1,0,0
693,138,139,19910502,1,31.0,15,0,1,1,1,1,0,0,0,0,1,0
694,138,139,19910502,1,31.0,19,0,1,1,0,0,0,0,1,1,1,0
695,139,140,19850210,3,37.0,10,0,1,0,0,0,0,0,0,1,1,1
696,139,140,19850210,3,37.0,12,0,1,1,0,0,0,0,1,0,1,0
697,139,140,19850210,3,37.0,20,0,1,1,0,0,1,0,1,0,1,0
698,139,140,19850210,3,37.0,19,0,1,1,0,0,0,0,1,1,1,0
699,139,140,19850210,3,37.0,17,0,1,1,0,0,1,0,1,0,0,0
700,140,141,19880910,5,34.0,6,0,1,1,0,0,0,0,0,0,1,0
701,140,141,19880910,5,34.0,15,0,1,1,1,1,0,0,0,0,1,0
702,140,141,19880910,5,34.0,7,0,1,0,1,1,0,0,0,0,0,0
703,140,141,19880910,5,34.0,22,0,1,1,1,0,0,0,0,0,1,0
704,140,141,19880910,5,34.0,13,0,1,0,0,0,1,0,1,0,1,0
705,141,142,19980724,1,24.0,20,0,1,1,0,0,1,0,1,0,1,0
706,141,142,19980724,1,24.0,12,0,1,1,0,0,0,0,1,0,1,0
707,141,142,19980724,1,24.0,15,0,1,1,1,1,0,0,0,0,1,0
708,141,142,19980724,1,24.0,7,0,1,0,1,1,0,0,0,0,0,0
709,141,142,19980724,1,24.0,13,0,1,0,0,0,1,0,1,0,1,0
710,142,143,19930506,1,29.0,7,0,1,0,1,1,0,0,0,0,0,0
711,142,143,19930506,1,29.0,14,0,1,0,0,0,0,0,1,1,1,0
712,142,143,19930506,1,29.0,16,0,1,0,0,0,0,0,1,1,1,1
713,142,143,19930506,1,29.0,5,0,1,0,1,1,0,0,0,1,0,0
714,142,143,19930506,1,29.0,22,0,1,1,1,0,0,0,0,0,1,0
715,143,144,19890128,2,33.0,18,0,1,1,0,0,0,0,1,1,0,0
716,143,144,19890128,2,33.0,13,0,1,0,0,0,1,0,1,0,1,0
717,143,144,19890128,2,33.0,23,0,1,0,0,0,0,0,1,0,1,0
718,143,144,19890128,2,33.0,5,0,1,0,1,1,0,0,0,1,0,0
719,143,144,19890128,2,33.0,16,0,1,0,0,0,0,0,1,1,1,1
720,144,145,19870630,2,35.0,16,0,1,0,0,0,0,0,1,1,1,1
721,144,145,19870630,2,35.0,19,0,1,1,0,0,0,0,1,1,1,0
722,144,145,19870630,2,35.0,15,0,1,1,1,1,0,0,0,0,1,0
723,144,145,19870630,2,35.0,18,0,1,1,0,0,0,0,1,1,0,0
724,144,145,19870630,2,35.0,13,0,1,0,0,0,1,0,1,0,1,0
725,145,146,19980711,1,24.0,16,0,1,0,0,0,0,0,1,1,1,1
726,145,146,19980711,1,24.0,17,0,1,1,0,0,1,0,1,0,0,0
727,145,146,19980711,1,24.0,18,0,1,1,0,0,0,0,1,1,0,0
728,145,146,19980711,1,24.0,4,0,1,0,0,0,0,0,0,1,1,0
729,145,146,19980711,1,24.0,11,0,1,1,0,0,0,0,0,1,1,0
730,146,147,20020907,3,20.0,4,0,1,0,0,0,0,0,0,1,1,0
731,146,147,20020907,3,20.0,13,0,1,0,0,0,1,0,1,0,1,0
732,146,147,20020907,3,20.0,14,0,1,0,0,0,0,0,1,1,1,0
733,146,147,20020907,3,20.0,16,0,1,0,0,0,0,0,1,1,1,1
734,146,147,20020907,3,20.0,11,0,1,1,0,0,0,0,0,1,1,0
735,147,148,19911013,2,31.0,22,0,1,1,1,0,0,0,0,0,1,0
736,147,148,19911013,2,31.0,11,0,1,1,0,0,0,0,0,1,1,0
737,147,148,19911013,2,31.0,17,0,1,1,0,0,1,0,1,0,0,0
738,147,148,19911013,2,31.0,8,0,1,1,0,0,0,0,0,1,0,0
739,147,148,19911013,2,31.0,15,0,1,1,1,1,0,0,0,0,1,0
740,148,149,19840416,4,38.0,7,0,1,0,1,1,0,0,0,0,0,0
741,148,149,19840416,4,38.0,1,0,1,0,0,0,0,0,1,0,0,1
742,148,149,19840416,4,38.0,5,0,1,0,1,1,0,0,0,1,0,0
743,148,149,19840416,4,38.0,15,0,1,1,1,1,0,0,0,0,1,0
744,148,149,19840416,4,38.0,13,0,1,0,0,0,1,0,1,0,1,0
745,149,150,19851113,1,37.0,8,0,1,1,0,0,0,0,0,1,0,0
746,149,150,19851113,1,37.0,20,0,1,1,0,0,1,0,1,0,1,0
747,149,150,19851113,1,37.0,17,0,1,1,0,0,1,0,1,0,0,0
748,149,150,19851113,1,37.0,13,0,1,0,0,0,1,0,1,0,1,0
749,149,150,19851113,1,37.0,5,0,1,0,1,1,0,0,0,1,0,0
750,150,151,19931127,3,29.0,13,0,1,0,0,0,1,0,1,0,1,0
751,150,151,19931127,3,29.0,18,0,1,1,0,0,0,0,1,1,0,0
752,150,151,19931127,3,29.0,21,0,1,1,0,0,1,1,0,0,0,0
753,150,151,19931127,3,29.0,3,0,1,0,0,0,1,0,1,0,0,0
754,150,151,19931127,3,29.0,0,0,1,0,0,0,0,1,1,0,0,0
755,151,152,19810110,3,41.0,17,0,1,1,0,0,1,0,1,0,0,0
756,151,152,19810110,3,41.0,19,0,1,1,0,0,0,0,1,1,1,0
757,151,152,19810110,3,41.0,21,0,1,1,0,0,1,1,0,0,0,0
758,151,152,19810110,3,41.0,3,0,1,0,0,0,1,0,1,0,0,0
759,151,152,19810110,3,41.0,1,0,1,0,0,0,0,0,1,0,0,1
760,152,153,19870329,1,35.0,19,0,1,1,0,0,0,0,1,1,1,0
761,152,153,19870329,1,35.0,23,0,1,0,0,0,0,0,1,0,1,0
762,152,153,19870329,1,35.0,18,0,1,1,0,0,0,0,1,1,0,0
763,152,153,19870329,1,35.0,20,0,1,1,0,0,1,0,1,0,1,0
764,152,153,19870329,1,35.0,5,0,1,0,1,1,0,0,0,1,0,0
765,153,154,19691103,1,53.0,19,0,1,1,0,0,0,0,1,1,1,0
766,153,154,19691103,1,53.0,12,0,1,1,0,0,0,0,1,0,1,0
767,153,154,19691103,1,53.0,13,0,1,0,0,0,1,0,1,0,1,0
768,153,154,19691103,1,53.0,9,0,1,0,1,1,0,0,0,0,1,0
769,153,154,19691103,1,53.0,21,0,1,1,0,0,1,1,0,0,0,0
770,154,155,19780902,4,44.0,0,0,1,0,0,0,0,1,1,0,0,0
771,154,155,19780902,4,44.0,9,0,1,0,1,1,0,0,0,0,1,0
772,154,155,19780902,4,44.0,15,0,1,1,1,1,0,0,0,0,1,0
773,154,155,19780902,4,44.0,21,0,1,1,0,0,1,1,0,0,0,0
774,154,155,19780902,4,44.0,7,0,1,0,1,1,0,0,0,0,0,0
775,155,156,20011029,3,21.0,0,0,1,0,0,0,0,1,1,0,0,0
776,155,156,20011029,3,21.0,20,0,1,1,0,0,1,0,1,0,1,0
777,155,156,20011029,3,21.0,17,0,1,1,0,0,1,0,1,0,0,0
778,155,156,20011029,3,21.0,21,0,1,1,0,0,1,1,0,0,0,0
779,155,156,20011029,3,21.0,15,0,1,1,1,1,0,0,0,0,1,0
780,156,157,19760627,1,46.0,18,0,1,1,0,0,0,0,1,1,0,0
781,156,157,19760627,1,46.0,17,0,1,1,0,0,1,0,1,0,0,0
782,156,157,19760627,1,46.0,9,0,1,0,1,1,0,0,0,0,1,0
783,156,157,19760627,1,46.0,13,0,1,0,0,0,1,0,1,0,1,0
784,156,157,19760627,1,46.0,20,0,1,1,0,0,1,0,1,0,1,0
785,157,158,19851205,4,37.0,21,0,1,1,0,0,1,1,0,0,0,0
786,157,158,19851205,4,37.0,7,0,1,0,1,1,0,0,0,0,0,0
787,157,158,19851205,4,37.0,17,0,1,1,0,0,1,0,1,0,0,0
788,157,158,19851205,4,37.0,22,0,1,1,1,0,0,0,0,0,1,0
789,157,158,19851205,4,37.0,9,0,1,0,1,1,0,0,0,0,1,0
790,158,159,19741108,1,48.0,3,0,1,0,0,0,1,0,1,0,0,0
791,158,159,19741108,1,48.0,10,0,1,0,0,0,0,0,0,1,1,1
792,158,159,19741108,1,48.0,15,0,1,1,1,1,0,0,0,0,1,0
793,158,159,19741108,1,48.0,13,0,1,0,0,0,1,0,1,0,1,0
794,158,159,19741108,1,48.0,19,0,1,1,0,0,0,0,1,1,1,0
795,159,160,19901205,2,32.0,14,0,1,0,0,0,0,0,1,1,1,0
796,159,160,19901205,2,32.0,7,0,1,0,1,1,0,0,0,0,0,0
797,159,160,19901205,2,32.0,15,0,1,1,1,1,0,0,0,0,1,0
798,159,160,19901205,2,32.0,19,0,1,1,0,0,0,0,1,1,1,0
799,159,160,19901205,2,32.0,22,0,1,1,1,0,0,0,0,0,1,0
800,160,161,19900920,4,32.0,13,0,1,0,0,0,1,0,1,0,1,0
801,160,161,19900920,4,32.0,8,0,1,1,0,0,0,0,0,1,0,0
802,160,161,19900920,4,32.0,4,0,1,0,0,0,0,0,0,1,1,0
803,160,161,19900920,4,32.0,21,0,1,1,0,0,1,1,0,0,0,0
804,160,161,19900920,4,32.0,20,0,1,1,0,0,1,0,1,0,1,0
805,161,162,19730607,1,49.0,17,0,1,1,0,0,1,0,1,0,0,0
806,161,162,19730607,1,49.0,15,0,1,1,1,1,0,0,0,0,1,0
807,161,162,19730607,1,49.0,13,0,1,0,0,0,1,0,1,0,1,0
808,161,162,19730607,1,49.0,18,0,1,1,0,0,0,0,1,1,0,0
809,161,162,19730607,1,49.0,16,0,1,0,0,0,0,0,1,1,1,1
810,162,163,19791116,4,43.0,22,0,1,1,1,0,0,0,0,0,1,0
811,162,163,19791116,4,43.0,5,0,1,0,1,1,0,0,0,1,0,0
812,162,163,19791116,4,43.0,17,0,1,1,0,0,1,0,1,0,0,0
813,162,163,19791116,4,43.0,7,0,1,0,1,1,0,0,0,0,0,0
814,162,163,19791116,4,43.0,15,0,1,1,1,1,0,0,0,0,1,0
815,163,164,19770118,3,45.0,8,0,1,1,0,0,0,0,0,1,0,0
816,163,164,19770118,3,45.0,6,0,1,1,0,0,0,0,0,0,1,0
817,163,164,19770118,3,45.0,2,0,1,0,0,0,0,0,0,0,1,1
818,163,164,19770118,3,45.0,20,0,1,1,0,0,1,0,1,0,1,0
819,163,164,19770118,3,45.0,16,0,1,0,0,0,0,0,1,1,1,1
820,164,165,19730907,3,49.0,10,0,1,0,0,0,0,0,0,1,1,1
821,164,165,19730907,3,49.0,19,0,1,1,0,0,0,0,1,1,1,0
822,164,165,19730907,3,49.0,5,0,1,0,1,1,0,0,0,1,0,0
823,164,165,19730907,3,49.0,18,0,1,1,0,0,0,0,1,1,0,0
824,164,165,19730907,3,49.0,12,0,1,1,0,0,0,0,1,0,1,0
825,165,166,20020919,4,20.0,8,0,1,1,0,0,0,0,0,1,0,0
826,165,166,20020919,4,20.0,0,0,1,0,0,0,0,1,1,0,0,0
827,165,166,20020919,4,20.0,13,0,1,0,0,0,1,0,1,0,1,0
828,165,166,20020919,4,20.0,21,0,1,1,0,0,1,1,0,0,0,0
829,165,166,20020919,4,20.0,10,0,1,0,0,0,0,0,0,1,1,1
830,166,167,19760310,1,46.0,14,0,1,0,0,0,0,0,1,1,1,0
831,166,167,19760310,1,46.0,15,0,1,1,1,1,0,0,0,0,1,0
832,166,167,19760310,1,46.0,11,0,1,1,0,0,0,0,0,1,1,0
833,166,167,19760310,1,46.0,21,0,1,1,0,0,1,1,0,0,0,0
834,166,167,19760310,1,46.0,10,0,1,0,0,0,0,0,0,1,1,1
835,167,168,19870723,1,35.0,21,0,1,1,0,0,1,1,0,0,0,0
836,167,168,19870723,1,35.0,20,0,1,1,0,0,1,0,1,0,1,0
837,167,168,19870723,1,35.0,17,0,1,1,0,0,1,0,1,0,0,0
838,167,168,19870723,1,35.0,8,0,1,1,0,0,0,0,0,1,0,0
839,167,168,19870723,1,35.0,22,0,1,1,1,0,0,0,0,0,1,0
840,168,169,19851120,3,37.0,18,0,1,1,0,0,0,0,1,1,0,0
841,168,169,19851120,3,37.0,21,0,1,1,0,0,1,1,0,0,0,0
842,168,169,19851120,3,37.0,4,0,1,0,0,0,0,0,0,1,1,0
843,168,169,19851120,3,37.0,13,0,1,0,0,0,1,0,1,0,1,0
844,168,169,19851120,3,37.0,17,0,1,1,0,0,1,0,1,0,0,0
845,169,170,19740118,1,48.0,5,0,1,0,1,1,0,0,0,1,0,0
846,169,170,19740118,1,48.0,11,0,1,1,0,0,0,0,0,1,1,0
847,169,170,19740118,1,48.0,21,0,1,1,0,0,1,1,0,0,0,0
848,169,170,19740118,1,48.0,3,0,1,0,0,0,1,0,1,0,0,0
849,169,170,19740118,1,48.0,8,0,1,1,0,0,0,0,0,1,0,0
850,170,171,19891105,2,33.0,4,0,1,0,0,0,0,0,0,1,1,0
851,170,171,19891105,2,33.0,17,0,1,1,0,0,1,0,1,0,0,0
852,170,171,19891105,2,33.0,13,0,1,0,0,0,1,0,1,0,1,0
853,170,171,19891105,2,33.0,8,0,1,1,0,0,0,0,0,1,0,0
854,170,171,19891105,2,33.0,20,0,1,1,0,0,1,0,1,0,1,0
855,171,172,19940717,1,28.0,16,0,1,0,0,0,0,0,1,1,1,1
856,171,172,19940717,1,28.0,12,0,1,1,0,0,0,0,1,0,1,0
857,171,172,19940717,1,28.0,4,0,1,0,0,0,0,0,0,1,1,0
858,171,172,19940717,1,28.0,14,0,1,0,0,0,0,0,1,1,1,0
859,171,172,19940717,1,28.0,8,0,1,1,0,0,0,0,0,1,0,0
860,172,173,19811129,2,41.0,21,0,1,1,0,0,1,1,0,0,0,0
861,172,173,19811129,2,41.0,11,0,1,1,0,0,0,0,0,1,1,0
862,172,173,19811129,2,41.0,20,0,1,1,0,0,1,0,1,0,1,0
863,172,173,19811129,2,41.0,17,0,1,1,0,0,1,0,1,0,0,0
864,172,173,19811129,2,41.0,6,0,1,1,0,0,0,0,0,0,1,0
865,173,174,19960227,1,26.0,15,0,1,1,1,1,0,0,0,0,1,0
866,173,174,19960227,1,26.0,5,0,1,0,1,1,0,0,0,1,0,0
867,173,174,19960227,1,26.0,21,0,1,1,0,0,1,1,0,0,0,0
868,173,174,19960227,1,26.0,19,0,1,1,0,0,0,0,1,1,1,0
869,173,174,19960227,1,26.0,8,0,1,1,0,0,0,0,0,1,0,0
870,174,175,19691027,4,53.0,9,0,1,0,1,1,0,0,0,0,1,0
871,174,175,19691027,4,53.0,21,0,1,1,0,0,1,1,0,0,0,0
872,174,175,19691027,4,53.0,20,0,1,1,0,0,1,0,1,0,1,0
873,174,175,19691027,4,53.0,17,0,1,1,0,0,1,0,1,0,0,0
874,174,175,19691027,4,53.0,3,0,1,0,0,0,1,0,1,0,0,0
875,175,176,19680109,2,54.0,2,0,1,0,0,0,0,0,0,0,1,1
876,175,176,19680109,2,54.0,10,0,1,0,0,0,0,0,0,1,1,1
877,175,176,19680109,2,54.0,3,0,1,0,0,0,1,0,1,0,0,0
878,175,176,19680109,2,54.0,0,0,1,0,0,0,0,1,1,0,0,0
879,175,176,19680109,2,54.0,8,0,1,1,0,0,0,0,0,1,0,0
880,176,177,19830630,1,39.0,9,0,1,0,1,1,0,0,0,0,1,0
881,176,177,19830630,1,39.0,5,0,1,0,1,1,0,0,0,1,0,0
882,176,177,19830630,1,39.0,7,0,1,0,1,1,0,0,0,0,0,0
883,176,177,19830630,1,39.0,15,0,1,1,1,1,0,0,0,0,1,0
884,176,177,19830630,1,39.0,20,0,1,1,0,0,1,0,1,0,1,0
885,177,178,19720318,1,50.0,10,0,1,0,0,0,0,0,0,1,1,1
886,177,178,19720318,1,50.0,11,0,1,1,0,0,0,0,0,1,1,0
887,177,178,19720318,1,50.0,3,0,1,0,0,0,1,0,1,0,0,0
888,177,178,19720318,1,50.0,17,0,1,1,0,0,1,0,1,0,0,0
889,177,178,19720318,1,50.0,5,0,1,0,1,1,0,0,0,1,0,0
890,178,179,19770217,1,45.0,8,0,1,1,0,0,0,0,0,1,0,0
891,178,179,19770217,1,45.0,21,0,1,1,0,0,1,1,0,0,0,0
892,178,179,19770217,1,45.0,20,0,1,1,0,0,1,0,1,0,1,0
893,178,179,19770217,1,45.0,15,0,1,1,1,1,0,0,0,0,1,0
894,178,179,19770217,1,45.0,17,0,1,1,0,0,1,0,1,0,0,0
895,179,180,19900307,1,32.0,15,0,1,1,1,1,0,0,0,0,1,0
896,179,180,19900307,1,32.0,11,0,1,1,0,0,0,0,0,1,1,0
897,179,180,19900307,1,32.0,5,0,1,0,1,1,0,0,0,1,0,0
898,179,180,19900307,1,32.0,4,0,1,0,0,0,0,0,0,1,1,0
899,179,180,19900307,1,32.0,18,0,1,1,0,0,0,0,1,1,0,0
900,180,181,19731104,1,49.0,16,0,1,0,0,0,0,0,1,1,1,1
901,180,181,19731104,1,49.0,22,0,1,1,1,0,0,0,0,0,1,0
902,180,181,19731104,1,49.0,20,0,1,1,0,0,1,0,1,0,1,0
903,180,181,19731104,1,49.0,19,0,1,1,0,0,0,0,1,1,1,0
904,180,181,19731104,1,49.0,11,0,1,1,0,0,0,0,0,1,1,0
905,181,182,19700416,3,52.0,5,0,1,0,1,1,0,0,0,1,0,0
906,181,182,19700416,3,52.0,6,0,1,1,0,0,0,0,0,0,1,0
907,181,182,19700416,3,52.0,3,0,1,0,0,0,1,0,1,0,0,0
908,181,182,19700416,3,52.0,19,0,1,1,0,0,0,0,1,1,1,0
909,181,182,19700416,3,52.0,21,0,1,1,0,0,1,1,0,0,0,0
910,182,183,19790731,2,43.0,3,0,1,0,0,0,1,0,1,0,0,0
911,182,183,19790731,2,43.0,20,0,1,1,0,0,1,0,1,0,1,0
912,182,183,19790731,2,43.0,13,0,1,0,0,0,1,0,1,0,1,0
913,182,183,19790731,2,43.0,21,0,1,1,0,0,1,1,0,0,0,0
914,182,183,19790731,2,43.0,17,0,1,1,0,0,1,0,1,0,0,0
915,183,184,19880511,3,34.0,12,0,1,1,0,0,0,0,1,0,1,0
916,183,184,19880511,3,34.0,22,0,1,1,1,0,0,0,0,0,1,0
917,183,184,19880511,3,34.0,16,0,1,0,0,0,0,0,1,1,1,1
918,183,184,19880511,3,34.0,15,0,1,1,1,1,0,0,0,0,1,0
919,183,184,19880511,3,34.0,19,0,1,1,0,0,0,0,1,1,1,0
920,184,185,19860627,1,36.0,4,0,1,0,0,0,0,0,0,1,1,0
921,184,185,19860627,1,36.0,3,0,1,0,0,0,1,0,1,0,0,0
922,184,185,19860627,1,36.0,5,0,1,0,1,1,0,0,0,1,0,0
923,184,185,19860627,1,36.0,11,0,1,1,0,0,0,0,0,1,1,0
924,184,185,19860627,1,36.0,10,0,1,0,0,0,0,0,0,1,1,1
925,185,186,19711018,2,51.0,8,0,1,1,0,0,0,0,0,1,0,0
926,185,186,19711018,2,51.0,22,0,1,1,1,0,0,0,0,0,1,0
927,185,186,19711018,2,51.0,19,0,1,1,0,0,0,0,1,1,1,0
928,185,186,19711018,2,51.0,11,0,1,1,0,0,0,0,0,1,1,0
929,185,186,19711018,2,51.0,17,0,1,1,0,0,1,0,1,0,0,0
930,186,187,20010731,3,21.0,8,0,1,1,0,0,0,0,0,1,0,0
931,186,187,20010731,3,21.0,19,0,1,1,0,0,0,0,1,1,1,0
932,186,187,20010731,3,21.0,5,0,1,0,1,1,0,0,0,1,0,0
933,186,187,20010731,3,21.0,18,0,1,1,0,0,0,0,1,1,0,0
934,186,187,20010731,3,21.0,16,0,1,0,0,0,0,0,1,1,1,1
935,187,188,19910701,1,31.0,3,0,1,0,0,0,1,0,1,0,0,0
936,187,188,19910701,1,31.0,13,0,1,0,0,0,1,0,1,0,1,0
937,187,188,19910701,1,31.0,8,0,1,1,0,0,0,0,0,1,0,0
938,187,188,19910701,1,31.0,19,0,1,1,0,0,0,0,1,1,1,0
939,187,188,19910701,1,31.0,11,0,1,1,0,0,0,0,0,1,1,0
940,188,189,19840414,4,38.0,20,0,1,1,0,0,1,0,1,0,1,0
941,188,189,19840414,4,38.0,11,0,1,1,0,0,0,0,0,1,1,0
942,188,189,19840414,4,38.0,22,0,1,1,1,0,0,0,0,0,1,0
943,188,189,19840414,4,38.0,23,0,1,0,0,0,0,0,1,0,1,0
944,188,189,19840414,4,38.0,10,0,1,0,0,0,0,0,0,1,1,1
945,189,190,19960531,1,26.0,16,0,1,0,0,0,0,0,1,1,1,1
946,189,190,19960531,1,26.0,23,0,1,0,0,0,0,0,1,0,1,0
947,189,190,19960531,1,26.0,20,0,1,1,0,0,1,0,1,0,1,0
948,189,190,19960531,1,26.0,14,0,1,0,0,0,0,0,1,1,1,0
949,189,190,19960531,1,26.0,19,0,1,1,0,0,0,0,1,1,1,0
950,190,191,19800328,3,42.0,19,0,1,1,0,0,0,0,1,1,1,0
951,190,191,19800328,3,42.0,17,0,1,1,0,0,1,0,1,0,0,0
952,190,191,19800328,3,42.0,18,0,1,1,0,0,0,0,1,1,0,0
953,190,191,19800328,3,42.0,21,0,1,1,0,0,1,1,0,0,0,0
954,190,191,19800328,3,42.0,2,0,1,0,0,0,0,0,0,0,1,1
955,191,192,19920516,1,30.0,11,0,1,1,0,0,0,0,0,1,1,0
956,191,192,19920516,1,30.0,19,0,1,1,0,0,0,0,1,1,1,0
957,191,192,19920516,1,30.0,3,0,1,0,0,0,1,0,1,0,0,0
958,191,192,19920516,1,30.0,12,0,1,1,0,0,0,0,1,0,1,0
959,191,192,19920516,1,30.0,8,0,1,1,0,0,0,0,0,1,0,0
960,192,193,19741201,2,48.0,15,0,1,1,1,1,0,0,0,0,1,0
961,192,193,19741201,2,48.0,9,0,1,0,1,1,0,0,0,0,1,0
962,192,193,19741201,2,48.0,11,0,1,1,0,0,0,0,0,1,1,0
963,192,193,19741201,2,48.0,22,0,1,1,1,0,0,0,0,0,1,0
964,192,193,19741201,2,48.0,13,0,1,0,0,0,1,0,1,0,1,0
965,193,194,19730107,3,49.0,4,0,1,0,0,0,0,0,0,1,1,0
966,193,194,19730107,3,49.0,14,0,1,0,0,0,0,0,1,1,1,0
967,193,194,19730107,3,49.0,22,0,1,1,1,0,0,0,0,0,1,0
968,193,194,19730107,3,49.0,18,0,1,1,0,0,0,0,1,1,0,0
969,193,194,19730107,3,49.0,7,0,1,0,1,1,0,0,0,0,0,0
970,194,195,19830406,1,39.0,16,0,1,0,0,0,0,0,1,1,1,1
971,194,195,19830406,1,39.0,13,0,1,0,0,0,1,0,1,0,1,0
972,194,195,19830406,1,39.0,1,0,1,0,0,0,0,0,1,0,0,1
973,194,195,19830406,1,39.0,20,0,1,1,0,0,1,0,1,0,1,0
974,194,195,19830406,1,39.0,14,0,1,0,0,0,0,0,1,1,1,0
975,195,196,19820705,1,40.0,21,0,1,1,0,0,1,1,0,0,0,0
976,195,196,19820705,1,40.0,15,0,1,1,1,1,0,0,0,0,1,0
977,195,196,19820705,1,40.0,9,0,1,0,1,1,0,0,0,0,1,0
978,195,196,19820705,1,40.0,5,0,1,0,1,1,0,0,0,1,0,0
979,195,196,19820705,1,40.0,17,0,1,1,0,0,1,0,1,0,0,0
980,196,197,19920828,1,30.0,11,0,1,1,0,0,0,0,0,1,1,0
981,196,197,19920828,1,30.0,22,0,1,1,1,0,0,0,0,0,1,0
982,196,197,19920828,1,30.0,17,0,1,1,0,0,1,0,1,0,0,0
983,196,197,19920828,1,30.0,18,0,1,1,0,0,0,0,1,1,0,0
984,196,197,19920828,1,30.0,8,0,1,1,0,0,0,0,0,1,0,0
985,197,198,19830707,2,39.0,8,0,1,1,0,0,0,0,0,1,0,0
986,197,198,19830707,2,39.0,10,0,1,0,0,0,0,0,0,1,1,1
987,197,198,19830707,2,39.0,3,0,1,0,0,0,1,0,1,0,0,0
988,197,198,19830707,2,39.0,12,0,1,1,0,0,0,0,1,0,1,0
989,197,198,19830707,2,39.0,19,0,1,1,0,0,0,0,1,1,1,0
990,198,199,19710923,1,51.0,5,0,1,0,1,1,0,0,0,1,0,0
991,198,199,19710923,1,51.0,11,0,1,1,0,0,0,0,0,1,1,0
992,198,199,19710923,1,51.0,6,0,1,1,0,0,0,0,0,0,1,0
993,198,199,19710923,1,51.0,15,0,1,1,1,1,0,0,0,0,1,0
994,198,199,19710923,1,51.0,19,0,1,1,0,0,0,0,1,1,1,0
995,199,200,19741204,2,48.0,7,0,1,0,1,1,0,0,0,0,0,0
996,199,200,19741204,2,48.0,14,0,1,0,0,0,0,0,1,1,1,0
997,199,200,19741204,2,48.0,15,0,1,1,1,1,0,0,0,0,1,0
998,199,200,19741204,2,48.0,20,0,1,1,0,0,1,0,1,0,1,0
999,199,200,19741204,2,48.0,5,0,1,0,1,1,0,0,0,1,0,0
1000,200,201,20000818,1,22.0,15,0,1,1,1,1,0,0,0,0,1,0
1001,200,201,20000818,1,22.0,6,0,1,1,0,0,0,0,0,0,1,0
1002,200,201,20000818,1,22.0,5,0,1,0,1,1,0,0,0,1,0,0
1003,200,201,20000818,1,22.0,11,0,1,1,0,0,0,0,0,1,1,0
1004,200,201,20000818,1,22.0,14,0,1,0,0,0,0,0,1,1,1,0
1005,201,202,19791027,2,43.0,21,0,1,1,0,0,1,1,0,0,0,0
1006,201,202,19791027,2,43.0,22,0,1,1,1,0,0,0,0,0,1,0
1007,201,202,19791027,2,43.0,12,0,1,1,0,0,0,0,1,0,1,0
1008,201,202,19791027,2,43.0,6,0,1,1,0,0,0,0,0,0,1,0
1009,201,202,19791027,2,43.0,8,0,1,1,0,0,0,0,0,1,0,0
1010,202,203,19980610,1,24.0,8,0,1,1,0,0,0,0,0,1,0,0
1011,202,203,19980610,1,24.0,13,0,1,0,0,0,1,0,1,0,1,0
1012,202,203,19980610,1,24.0,19,0,1,1,0,0,0,0,1,1,1,0
1013,202,203,19980610,1,24.0,17,0,1,1,0,0,1,0,1,0,0,0
1014,202,203,19980610,1,24.0,14,0,1,0,0,0,0,0,1,1,1,0
1015,203,204,19760921,3,46.0,2,0,1,0,0,0,0,0,0,0,1,1
1016,203,204,19760921,3,46.0,22,0,1,1,1,0,0,0,0,0,1,0
1017,203,204,19760921,3,46.0,15,0,1,1,1,1,0,0,0,0,1,0
1018,203,204,19760921,3,46.0,19,0,1,1,0,0,0,0,1,1,1,0
1019,203,204,19760921,3,46.0,17,0,1,1,0,0,1,0,1,0,0,0
1020,204,205,19930106,3,29.0,4,0,1,0,0,0,0,0,0,1,1,0
1021,204,205,19930106,3,29.0,16,0,1,0,0,0,0,0,1,1,1,1
1022,204,205,19930106,3,29.0,22,0,1,1,1,0,0,0,0,0,1,0
1023,204,205,19930106,3,29.0,14,0,1,0,0,0,0,0,1,1,1,0
1024,204,205,19930106,3,29.0,18,0,1,1,0,0,0,0,1,1,0,0
1025,205,206,20010816,2,21.0,4,0,1,0,0,0,0,0,0,1,1,0
1026,205,206,20010816,2,21.0,13,0,1,0,0,0,1,0,1,0,1,0
1027,205,206,20010816,2,21.0,18,0,1,1,0,0,0,0,1,1,0,0
1028,205,206,20010816,2,21.0,15,0,1,1,1,1,0,0,0,0,1,0
1029,205,206,20010816,2,21.0,3,0,1,0,0,0,1,0,1,0,0,0
1030,206,207,19860926,2,36.0,19,0,1,1,0,0,0,0,1,1,1,0
1031,206,207,19860926,2,36.0,5,0,1,0,1,1,0,0,0,1,0,0
1032,206,207,19860926,2,36.0,1,0,1,0,0,0,0,0,1,0,0,1
1033,206,207,19860926,2,36.0,3,0,1,0,0,0,1,0,1,0,0,0
1034,206,207,19860926,2,36.0,20,0,1,1,0,0,1,0,1,0,1,0
1035,207,208,19820928,1,40.0,16,0,1,0,0,0,0,0,1,1,1,1
1036,207,208,19820928,1,40.0,14,0,1,0,0,0,0,0,1,1,1,0
