,birth,household,id,age,routine_id,sex_F,sex_M,appliance_id_1,appliance_id_2,appliance_id_3,appliance_id_4,appliance_id_5,appliance_id_6,appliance_id_7,appliance_id_8,appliance_id_9
728,19550124,3,146,67.0,56,0,1,0,0,1,0,0,0,0,1,0
729,19550124,3,146,67.0,40,0,1,1,0,0,0,1,0,0,0,0
730,19760402,4,147,46.0,44,0,1,1,0,0,0,0,0,0,0,1
731,19760402,4,147,46.0,88,0,1,1,0,0,1,0,0,0,0,0
732,19760402,4,147,46.0,97,0,1,0,0,0,1,0,0,1,0,0
733,19760402,4,147,46.0,79,0,1,1,0,0,1,0,1,0,1,0
734,19760402,4,147,46.0,39,0,1,1,0,0,1,0,0,0,0,0
735,19901018,2,148,32.0,39,0,1,1,0,0,1,0,0,0,0,0
736,19901018,2,148,32.0,96,0,1,0,0,0,1,0,1,0,0,0
737,19901018,2,148,32.0,92,0,1,1,0,0,0,0,0,0,1,0
738,19901018,2,148,32.0,8,0,1,1,0,0,0,0,0,1,0,1
739,19901018,2,148,32.0,10,0,1,1,1,0,0,0,0,1,1,0
740,19560904,1,149,66.0,35,0,1,0,0,0,0,0,0,0,1,0
741,19560904,1,149,66.0,92,0,1,1,0,0,0,0,0,0,1,0
742,19560904,1,149,66.0,18,0,1,0,0,0,0,0,1,0,1,0
743,19560904,1,149,66.0,43,0,1,1,0,0,0,0,0,0,1,0
744,19560904,1,149,66.0,11,0,1,1,0,1,0,0,0,1,1,0
745,19701126,1,150,52.0,36,0,1,0,0,0,0,0,0,0,0,1
746,19701126,1,150,52.0,9,0,1,1,0,0,0,0,0,1,1,0
747,19701126,1,150,52.0,31,0,1,0,0,0,1,0,0,0,0,0
748,19701126,1,150,52.0,76,0,1,0,0,0,1,1,0,0,0,1
749,19701126,1,150,52.0,82,0,1,1,0,0,0,0,1,0,1,0
750,19911101,1,151,31.0,80,0,1,1,1,1,0,0,0,0,1,0
751,19911101,1,151,31.0,70,0,1,0,0,0,0,0,0,1,1,0
752,19911101,1,151,31.0,36,0,1,0,0,0,0,0,0,0,0,1
753,19911101,1,151,31.0,31,0,1,0,0,0,1,0,0,0,0,0
754,19911101,1,151,31.0,47,0,1,0,1,0,0,1,0,0,0,0
755,19991123,2,152,23.0,85,0,1,1,0,0,0,0,0,1,0,1
756,19991123,2,152,23.0,91,0,1,1,0,0,0,0,0,1,0,0
757,19991123,2,152,23.0,8,0,1,1,0,0,0,0,0,1,0,1
758,19991123,2,152,23.0,92,0,1,1,0,0,0,0,0,0,1,0
759,19991123,2,152,23.0,18,0,1,0,0,0,0,0,1,0,1,0
760,19701030,1,153,52.0,51,0,1,0,1,0,0,0,0,0,0,1
761,19701030,1,153,52.0,18,0,1,0,0,0,0,0,1,0,1,0
762,19701030,1,153,52.0,29,0,1,0,1,0,0,0,0,0,0,0
763,19701030,1,153,52.0,43,0,1,1,0,0,0,0,0,0,1,0
764,19701030,1,153,52.0,49,0,1,0,1,0,0,0,0,1,0,0
765,19570827,1,154,65.0,61,0,1,0,0,0,1,0,0,0,1,0
766,19570827,1,154,65.0,88,0,1,1,0,0,1,0,0,0,0,0
767,19570827,1,154,65.0,101,0,1,0,0,0,0,0,1,0,1,0
768,19570827,1,154,65.0,3,0,1,0,0,0,1,1,0,0,0,1
769,19570827,1,154,65.0,5,0,1,1,0,0,1,0,1,0,1,0
770,19810101,3,155,41.0,72,0,1,0,0,0,0,0,0,0,1,1
771,19810101,3,155,41.0,98,0,1,0,0,0,0,1,1,0,0,0
772,19810101,3,155,41.0,55,0,1,0,0,1,0,0,0,1,0,0
773,19810101,3,155,41.0,25,0,1,0,1,1,0,0,0,0,1,0
774,19810101,3,155,41.0,66,0,1,0,0,0,0,1,0,0,0,1
775,19481027,1,156,74.0,39,0,1,1,0,0,1,0,0,0,0,0
776,19481027,1,156,74.0,63,0,1,0,0,0,0,1,1,0,0,0
777,19481027,1,156,74.0,2,0,1,0,0,0,0,0,0,1,1,0
778,19481027,1,156,74.0,70,0,1,0,0,0,0,0,0,1,1,0
779,19481027,1,156,74.0,59,0,1,0,0,0,1,0,1,0,0,0
780,19660323,1,157,56.0,10,0,1,1,1,0,0,0,0,1,1,0
781,19660323,1,157,56.0,4,0,1,1,0,0,0,0,0,1,0,0
782,19660323,1,157,56.0,67,0,1,0,0,0,0,0,1,1,0,0
783,19660323,1,157,56.0,23,0,1,0,1,1,0,0,0,0,1,0
784,19660323,1,157,56.0,7,0,1,1,0,0,0,0,1,0,1,0
785,19740810,2,158,48.0,12,0,1,1,0,0,1,0,1,0,0,0
786,19740810,2,158,48.0,97,0,1,0,0,0,1,0,0,1,0,0
787,19740810,2,158,48.0,1,0,1,0,1,1,0,0,0,0,1,0
788,19740810,2,158,48.0,76,0,1,0,0,0,1,1,0,0,0,1
789,19740810,2,158,48.0,77,0,1,1,0,0,0,0,0,1,0,0
790,19711205,3,159,51.0,70,0,1,0,0,0,0,0,0,1,1,0
791,19711205,3,159,51.0,25,0,1,0,1,1,0,0,0,0,1,0
792,19711205,3,159,51.0,93,0,1,0,1,1,0,0,0,0,0,0
793,19711205,3,159,51.0,18,0,1,0,0,0,0,0,1,0,1,0
794,19711205,3,159,51.0,65,0,1,0,0,0,0,1,0,0,1,0
795,19600523,5,160,62.0,86,0,1,0,0,1,0,0,0,0,1,0
796,19600523,5,160,62.0,102,0,1,0,0,0,0,0,1,0,0,1
797,19600523,5,160,62.0,38,0,1,1,0,1,0,0,0,0,0,0
798,19600523,5,160,62.0,50,0,1,0,1,0,0,0,0,0,1,0
799,19600523,5,160,62.0,93,0,1,0,1,1,0,0,0,0,0,0
800,19970918,1,161,25.0,1,0,1,0,1,1,0,0,0,0,1,0
801,19970918,1,161,25.0,49,0,1,0,1,0,0,0,0,1,0,0
802,19970918,1,161,25.0,66,0,1,0,0,0,0,1,0,0,0,1
803,19970918,1,161,25.0,45,0,1,0,1,1,0,0,0,0,0,0
804,19970918,1,161,25.0,70,0,1,0,0,0,0,0,0,1,1,0
805,19650924,3,162,57.0,16,0,1,0,0,0,1,1,0,0,0,1
806,19650924,3,162,57.0,81,0,1,1,0,0,0,0,1,0,1,0
807,19650924,3,162,57.0,36,0,1,0,0,0,0,0,0,0,0,1
808,19650924,3,162,57.0,56,0,1,0,0,1,0,0,0,0,1,0
809,19650924,3,162,57.0,26,0,1,0,0,0,0,0,1,0,1,0
810,19480222,1,163,74.0,68,0,1,0,0,0,0,0,1,0,1,0
811,19480222,1,163,74.0,63,0,1,0,0,0,0,1,1,0,0,0
812,19480222,1,163,74.0,41,0,1,1,0,0,0,0,1,0,0,0
813,19480222,1,163,74.0,35,0,1,0,0,0,0,0,0,0,1,0
814,19480222,1,163,74.0,101,0,1,0,0,0,0,0,1,0,1,0
815,20010126,5,164,21.0,60,0,1,0,0,0,1,0,0,1,0,0
816,20010126,5,164,21.0,61,0,1,0,0,0,1,0,0,0,1,0
817,20010126,5,164,21.0,70,0,1,0,0,0,0,0,0,1,1,0
818,20010126,5,164,21.0,55,0,1,0,0,1,0,0,0,1,0,0
819,20010126,5,164,21.0,98,0,1,0,0,0,0,1,1,0,0,0
820,19701209,3,165,52.0,102,0,1,0,0,0,0,0,1,0,0,1
821,19701209,3,165,52.0,94,0,1,0,1,0,0,0,0,1,0,0
822,19701209,3,165,52.0,88,0,1,1,0,0,1,0,0,0,0,0
823,19701209,3,165,52.0,54,0,1,0,0,1,0,0,1,0,0,0
824,19701209,3,165,52.0,50,0,1,0,1,0,0,0,0,0,1,0
825,19971029,2,166,25.0,92,0,1,1,0,0,0,0,0,0,1,0
826,19971029,2,166,25.0,39,0,1,1,0,0,1,0,0,0,0,0
827,19971029,2,166,25.0,94,0,1,0,1,0,0,0,0,1,0,0
828,19971029,2,166,25.0,10,0,1,1,1,0,0,0,0,1,1,0
829,19971029,2,166,25.0,19,0,1,0,0,0,0,0,1,0,1,0
830,19750720,2,167,47.0,49,0,1,0,1,0,0,0,0,1,0,0
831,19750720,2,167,47.0,85,0,1,1,0,0,0,0,0,1,0,1
832,19750720,2,167,47.0,38,0,1,1,0,1,0,0,0,0,0,0
833,19750720,2,167,47.0,35,0,1,0,0,0,0,0,0,0,1,0
834,19750720,2,167,47.0,101,0,1,0,0,0,0,0,1,0,1,0
835,19810109,3,168,41.0,41,0,1,1,0,0,0,0,1,0,0,0
836,19810109,3,168,41.0,5,0,1,1,0,0,1,0,1,0,1,0
837,19810109,3,168,41.0,3,0,1,0,0,0,1,1,0,0,0,1
838,19810109,3,168,41.0,69,0,1,0,0,0,0,0,1,0,0,1
839,19810109,3,168,41.0,26,0,1,0,0,0,0,0,1,0,1,0
840,19581120,3,169,64.0,60,0,1,0,0,0,1,0,0,1,0,0
841,19581120,3,169,64.0,100,0,1,0,0,0,0,0,1,1,0,0
842,19581120,3,169,64.0,49,0,1,0,1,0,0,0,0,1,0,0
843,19581120,3,169,64.0,91,0,1,1,0,0,0,0,0,1,0,0
844,19581120,3,169,64.0,20,0,1,0,0,0,1,0,1,0,0,1
845,19750712,4,170,47.0,102,0,1,0,0,0,0,0,1,0,0,1
846,19750712,4,170,47.0,50,0,1,0,1,0,0,0,0,0,1,0
847,19750712,4,170,47.0,37,0,1,1,1,0,0,0,0,0,0,0
848,19750712,4,170,47.0,69,0,1,0,0,0,0,0,1,0,0,1
849,19750712,4,170,47.0,59,0,1,0,0,0,1,0,1,0,0,0
850,19601004,1,171,62.0,64,0,1,0,0,0,0,1,0,1,0,0
851,19601004,1,171,62.0,7,0,1,1,0,0,0,0,1,0,1,0
852,19601004,1,171,62.0,20,0,1,0,0,0,1,0,1,0,0,1
853,19601004,1,171,62.0,1,0,1,0,1,1,0,0,0,0,1,0
854,19601004,1,171,62.0,59,0,1,0,0,0,1,0,1,0,0,0
855,19550912,1,172,67.0,57,0,1,0,0,1,0,0,0,0,0,1
856,19550912,1,172,67.0,95,0,1,0,0,1,0,0,0,0,1,0
857,19550912,1,172,67.0,103,0,1,0,0,0,0,0,0,1,1,0
858,19550912,1,172,67.0,35,0,1,0,0,0,0,0,0,0,1,0
859,19550912,1,172,67.0,46,0,1,0,1,0,1,0,0,0,0,0
860,19631210,2,173,59.0,98,0,1,0,0,0,0,1,1,0,0,0
861,19631210,2,173,59.0,60,0,1,0,0,0,1,0,0,1,0,0
862,19631210,2,173,59.0,2,0,1,0,0,0,0,0,0,1,1,0
863,19631210,2,173,59.0,64,0,1,0,0,0,0,1,0,1,0,0
864,19631210,2,173,59.0,8,0,1,1,0,0,0,0,0,1,0,1
865,19810830,1,174,41.0,27,0,1,0,0,0,0,0,0,1,1,0
866,19810830,1,174,41.0,101,0,1,0,0,0,0,0,1,0,1,0
867,19810830,1,174,41.0,36,0,1,0,0,0,0,0,0,0,0,1
868,19810830,1,174,41.0,17,0,1,0,0,0,1,1,0,0,0,0
869,19810830,1,174,41.0,97,0,1,0,0,0,1,0,0,1,0,0
870,19500801,4,175,72.0,0,0,1,0,0,0,1,0,1,0,1,0
871,19500801,4,175,72.0,5,0,1,1,0,0,1,0,1,0,1,0
872,19500801,4,175,72.0,104,0,1,0,0,0,0,0,0,1,0,1
873,19500801,4,175,72.0,35,0,1,0,0,0,0,0,0,0,1,0
874,19500801,4,175,72.0,85,0,1,1,0,0,0,0,0,1,0,1
875,19700113,3,176,52.0,98,0,1,0,0,0,0,1,1,0,0,0
876,19700113,3,176,52.0,5,0,1,1,0,0,1,0,1,0,1,0
877,19700113,3,176,52.0,31,0,1,0,0,0,1,0,0,0,0,0
878,19700113,3,176,52.0,14,0,1,0,0,1,0,0,0,0,1,0
879,19700113,3,176,52.0,11,0,1,1,0,1,0,0,0,1,1,0
880,19731013,1,177,49.0,69,0,1,0,0,0,0,0,1,0,0,1
881,19731013,1,177,49.0,93,0,1,0,1,1,0,0,0,0,0,0
882,19731013,1,177,49.0,74,0,1,0,0,0,0,0,0,1,1,0
883,19731013,1,177,49.0,13,0,1,0,0,1,0,0,0,0,1,0
884,19731013,1,177,49.0,50,0,1,0,1,0,0,0,0,0,1,0
885,19881018,1,178,34.0,70,0,1,0,0,0,0,0,0,1,1,0
886,19881018,1,178,34.0,12,0,1,1,0,0,1,0,1,0,0,0
887,19881018,1,178,34.0,20,0,1,0,0,0,1,0,1,0,0,1
888,19881018,1,178,34.0,88,0,1,1,0,0,1,0,0,0,0,0
889,19881018,1,178,34.0,48,0,1,0,1,0,0,0,1,0,0,0
890,19980427,4,179,24.0,18,0,1,0,0,0,0,0,1,0,1,0
891,19980427,4,179,24.0,79,0,1,1,0,0,1,0,1,0,1,0
892,19980427,4,179,24.0,21,0,1,0,0,0,1,0,1,0,0,1
893,19980427,4,179,24.0,44,0,1,1,0,0,0,0,0,0,0,1
894,19980427,4,179,24.0,55,0,1,0,0,1,0,0,0,1,0,0
895,19980712,1,180,24.0,83,0,1,1,0,0,0,0,1,1,1,0
896,19980712,1,180,24.0,62,0,1,0,0,0,1,0,0,0,0,1
897,19980712,1,180,24.0,38,0,1,1,0,1,0,0,0,0,0,0
898,19980712,1,180,24.0,50,0,1,0,1,0,0,0,0,0,1,0
899,19980712,1,180,24.0,93,0,1,0,1,1,0,0,0,0,0,0
900,19601115,1,181,62.0,92,0,1,1,0,0,0,0,0,0,1,0
901,19601115,1,181,62.0,49,0,1,0,1,0,0,0,0,1,0,0
902,19601115,1,181,62.0,26,0,1,0,0,0,0,0,1,0,1,0
903,19601115,1,181,62.0,104,0,1,0,0,0,0,0,0,1,0,1
904,19601115,1,181,62.0,38,0,1,1,0,1,0,0,0,0,0,0
905,19690703,1,182,53.0,83,0,1,1,0,0,0,0,1,1,1,0
906,19690703,1,182,53.0,80,0,1,1,1,1,0,0,0,0,1,0
907,19690703,1,182,53.0,66,0,1,0,0,0,0,1,0,0,0,1
908,19690703,1,182,53.0,50,0,1,0,1,0,0,0,0,0,1,0
909,19690703,1,182,53.0,30,0,1,0,0,1,0,0,0,0,0,0
910,19830211,1,183,39.0,76,0,1,0,0,0,1,1,0,0,0,1
911,19830211,1,183,39.0,11,0,1,1,0,1,0,0,0,1,1,0
912,19830211,1,183,39.0,16,0,1,0,0,0,1,1,0,0,0,1
913,19830211,1,183,39.0,18,0,1,0,0,0,0,0,1,0,1,0
914,19830211,1,183,39.0,12,0,1,1,0,0,1,0,1,0,0,0
915,19690507,3,184,53.0,7,0,1,1,0,0,0,0,1,0,1,0
916,19690507,3,184,53.0,9,0,1,1,0,0,0,0,0,1,1,0
917,19690507,3,184,53.0,53,0,1,0,0,1,0,1,0,0,0,0
918,19690507,3,184,53.0,69,0,1,0,0,0,0,0,1,0,0,1
919,19690507,3,184,53.0,2,0,1,0,0,0,0,0,0,1,1,0
920,19871225,4,185,35.0,33,0,1,0,0,0,0,0,1,0,0,0
921,19871225,4,185,35.0,30,0,1,0,0,1,0,0,0,0,0,0
922,19871225,4,185,35.0,36,0,1,0,0,0,0,0,0,0,0,1
923,19871225,4,185,35.0,45,0,1,0,1,1,0,0,0,0,0,0
924,19871225,4,185,35.0,38,0,1,1,0,1,0,0,0,0,0,0
925,19860510,2,186,36.0,71,0,1,0,0,0,0,0,0,1,0,1
926,19860510,2,186,36.0,38,0,1,1,0,1,0,0,0,0,0,0
927,19860510,2,186,36.0,11,0,1,1,0,1,0,0,0,1,1,0
928,19860510,2,186,36.0,8,0,1,1,0,0,0,0,0,1,0,1
929,19860510,2,186,36.0,95,0,1,0,0,1,0,0,0,0,1,0
930,19630112,4,187,59.0,55,0,1,0,0,1,0,0,0,1,0,0
931,19630112,4,187,59.0,64,0,1,0,0,0,0,1,0,1,0,0
932,19630112,4,187,59.0,86,0,1,0,0,1,0,0,0,0,1,0
933,19630112,4,187,59.0,35,0,1,0,0,0,0,0,0,0,1,0
934,19630112,4,187,59.0,75,0,1,0,0,0,0,0,0,1,1,0
935,19920620,1,188,30.0,86,0,1,0,0,1,0,0,0,0,1,0
936,19920620,1,188,30.0,81,0,1,1,0,0,0,0,1,0,1,0
937,19920620,1,188,30.0,70,0,1,0,0,0,0,0,0,1,1,0
938,19920620,1,188,30.0,45,0,1,0,1,1,0,0,0,0,0,0
939,19920620,1,188,30.0,23,0,1,0,1,1,0,0,0,0,1,0
940,19891204,4,189,33.0,66,0,1,0,0,0,0,1,0,0,0,1
941,19891204,4,189,33.0,29,0,1,0,1,0,0,0,0,0,0,0
942,19891204,4,189,33.0,62,0,1,0,0,0,1,0,0,0,0,1
943,19891204,4,189,33.0,36,0,1,0,0,0,0,0,0,0,0,1
944,19891204,4,189,33.0,42,0,1,1,0,0,0,0,0,1,0,0
945,19600226,3,190,62.0,43,0,1,1,0,0,0,0,0,0,1,0
946,19600226,3,190,62.0,55,0,1,0,0,1,0,0,0,1,0,0
947,19600226,3,190,62.0,60,0,1,0,0,0,1,0,0,1,0,0
948,19600226,3,190,62.0,89,0,1,1,0,0,0,1,0,0,0,0
949,19600226,3,190,62.0,62,0,1,0,0,0,1,0,0,0,0,1
950,19691013,3,191,53.0,54,0,1,0,0,1,0,0,1,0,0,0
951,19691013,3,191,53.0,45,0,1,0,1,1,0,0,0,0,0,0
952,19691013,3,191,53.0,11,0,1,1,0,1,0,0,0,1,1,0
953,19691013,3,191,53.0,77,0,1,1,0,0,0,0,0,1,0,0
954,19691013,3,191,53.0,40,0,1,1,0,0,0,1,0,0,0,0
955,19480528,3,192,74.0,81,0,1,1,0,0,0,0,1,0,1,0
956,19480528,3,192,74.0,85,0,1,1,0,0,0,0,0,1,0,1
957,19480528,3,192,74.0,48,0,1,0,1,0,0,0,1,0,0,0
958,19480528,3,192,74.0,27,0,1,0,0,0,0,0,0,1,1,0
959,19480528,3,192,74.0,100,0,1,0,0,0,0,0,1,1,0,0
960,19720901,1,193,50.0,0,0,1,0,0,0,1,0,1,0,1,0
961,19720901,1,193,50.0,24,0,1,0,1,1,0,0,0,0,1,0
962,19720901,1,193,50.0,37,0,1,1,1,0,0,0,0,0,0,0
963,19720901,1,193,50.0,85,0,1,1,0,0,0,0,0,1,0,1
964,19720901,1,193,50.0,30,0,1,0,0,1,0,0,0,0,0,0
965,19600501,2,194,62.0,37,0,1,1,1,0,0,0,0,0,0,0
966,19600501,2,194,62.0,59,0,1,0,0,0,1,0,1,0,0,0
967,19600501,2,194,62.0,24,0,1,0,1,1,0,0,0,0,1,0
968,19600501,2,194,62.0,85,0,1,1,0,0,0,0,0,1,0,1
969,19600501,2,194,62.0,73,0,1,0,1,1,0,0,0,0,1,0
970,19580102,1,195,64.0,68,0,1,0,0,0,0,0,1,0,1,0
971,19580102,1,195,64.0,43,0,1,1,0,0,0,0,0,0,1,0
972,19580102,1,195,64.0,66,0,1,0,0,0,0,1,0,0,0,1
973,19580102,1,195,64.0,99,0,1,0,0,0,0,1,0,0,0,1
974,19580102,1,195,64.0,32,0,1,0,0,0,0,1,0,0,0,0
975,19810604,4,196,41.0,96,0,1,0,0,0,1,0,1,0,0,0
976,19810604,4,196,41.0,3,0,1,0,0,0,1,1,0,0,0,1
977,19810604,4,196,41.0,39,0,1,1,0,0,1,0,0,0,0,0
978,19810604,4,196,41.0,58,0,1,0,0,0,1,1,0,0,0,0
979,19810604,4,196,41.0,22,0,1,0,0,0,1,1,0,0,0,0
980,19750409,4,197,47.0,32,0,1,0,0,0,0,1,0,0,0,0
981,19750409,4,197,47.0,19,0,1,0,0,0,0,0,1,0,1,0
982,19750409,4,197,47.0,102,0,1,0,0,0,0,0,1,0,0,1
983,19750409,4,197,47.0,53,0,1,0,0,1,0,1,0,0,0,0
984,19750409,4,197,47.0,70,0,1,0,0,0,0,0,0,1,1,0
985,19591230,2,198,63.0,85,0,1,1,0,0,0,0,0,1,0,1
986,19591230,2,198,63.0,39,0,1,1,0,0,1,0,0,0,0,0
987,19591230,2,198,63.0,59,0,1,0,0,0,1,0,1,0,0,0
988,19591230,2,198,63.0,11,0,1,1,0,1,0,0,0,1,1,0
989,19591230,2,198,63.0,53,0,1,0,0,1,0,1,0,0,0,0
990,19860217,2,199,36.0,16,0,1,0,0,0,1,1,0,0,0,1
991,19860217,2,199,36.0,7,0,1,1,0,0,0,0,1,0,1,0
992,19860217,2,199,36.0,34,0,1,0,0,0,0,0,0,1,0,0
993,19860217,2,199,36.0,13,0,1,0,0,1,0,0,0,0,1,0
994,19860217,2,199,36.0,103,0,1,0,0,0,0,0,0,1,1,0
995,19941024,2,200,28.0,72,0,1,0,0,0,0,0,0,0,1,1
996,19941024,2,200,28.0,29,0,1,0,1,0,0,0,0,0,0,0
997,19941024,2,200,28.0,1,0,1,0,1,1,0,0,0,0,1,0
998,19941024,2,200,28.0,2,0,1,0,0,0,0,0,0,1,1,0
999,19941024,2,200,28.0,101,0,1,0,0,0,0,0,1,0,1,0
1000,20020112,1,201,20.0,50,0,1,0,1,0,0,0,0,0,1,0
1001,20020112,1,201,20.0,53,0,1,0,0,1,0,1,0,0,0,0
1002,20020112,1,201,20.0,102,0,1,0,0,0,0,0,1,0,0,1
1003,20020112,1,201,20.0,91,0,1,1,0,0,0,0,0,1,0,0
1004,20020112,1,201,20.0,34,0,1,0,0,0,0,0,0,1,0,0
1005,19840403,2,202,38.0,56,0,1,0,0,1,0,0,0,0,1,0
1006,19840403,2,202,38.0,67,0,1,0,0,0,0,0,1,1,0,0
1007,19840403,2,202,38.0,30,0,1,0,0,1,0,0,0,0,0,0
1008,19840403,2,202,38.0,20,0,1,0,0,0,1,0,1,0,0,1
1009,19840403,2,202,38.0,63,0,1,0,0,0,0,1,1,0,0,0
1010,19631221,3,203,59.0,87,0,1,1,0,0,0,0,0,1,0,0
1011,19631221,3,203,59.0,31,0,1,0,0,0,1,0,0,0,0,0
1012,19631221,3,203,59.0,21,0,1,0,0,0,1,0,1,0,0,1
1013,19631221,3,203,59.0,77,0,1,1,0,0,0,0,0,1,0,0
1014,19631221,3,203,59.0,23,0,1,0,1,1,0,0,0,0,1,0
1015,19971019,4,204,25.0,103,0,1,0,0,0,0,0,0,1,1,0
1016,19971019,4,204,25.0,47,0,1,0,1,0,0,1,0,0,0,0
1017,19971019,4,204,25.0,34,0,1,0,0,0,0,0,0,1,0,0
1018,19971019,4,204,25.0,15,0,1,0,0,0,1,1,0,0,0,1
1019,19971019,4,204,25.0,43,0,1,1,0,0,0,0,0,0,1,0
1020,19750505,4,205,47.0,42,0,1,1,0,0,0,0,0,1,0,0
1021,19750505,4,205,47.0,40,0,1,1,0,0,0,1,0,0,0,0
1022,19750505,4,205,47.0,89,0,1,1,0,0,0,1,0,0,0,0
1023,19750505,4,205,47.0,64,0,1,0,0,0,0,1,0,1,0,0
1024,19750505,4,205,47.0,10,0,1,1,1,0,0,0,0,1,1,0
1025,19520701,3,206,70.0,56,0,1,0,0,1,0,0,0,0,1,0
1026,19520701,3,206,70.0,64,0,1,0,0,0,0,1,0,1,0,0
1027,19520701,3,206,70.0,3,0,1,0,0,0,1,1,0,0,0,1
1028,19520701,3,206,70.0,38,0,1,1,0,1,0,0,0,0,0,0
1029,19520701,3,206,70.0,73,0,1,0,1,1,0,0,0,0,1,0
1030,19700908,3,207,52.0,22,0,1,0,0,0,1,1,0,0,0,0
1031,19700908,3,207,52.0,86,0,1,0,0,1,0,0,0,0,1,0
1032,19700908,3,207,52.0,82,0,1,1,0,0,0,0,1,0,1,0
1033,19700908,3,207,52.0,45,0,1,0,1,1,0,0,0,0,0,0
1034,19700908,3,207,52.0,57,0,1,0,0,1,0,0,0,0,0,1
1035,19950628,2,208,27.0,19,0,1,0,0,0,0,0,1,0,1,0
1036,19950628,2,208,27.0,34,0,1,0,0,0,0,0,0,1,0,0
1037,19950628,2,208,27.0,39,0,1,1,0,0,1,0,0,0,0,0
1038,19950628,2,208,27.0,35,0,1,0,0,0,0,0,0,0,1,0
1039,19950628,2,208,27.0,67,0,1,0,0,0,0,0,1,1,0,0
1040,19970131,1,209,25.0,25,0,1,0,1,1,0,0,0,0,1,0
1041,19970131,1,209,25.0,84,0,1,1,0,0,0,0,0,1,0,1
1042,19970131,1,209,25.0,11,0,1,1,0,1,0,0,0,1,1,0
1043,19970131,1,209,25.0,30,0,1,0,0,1,0,0,0,0,0,0
1044,19970131,1,209,25.0,8,0,1,1,0,0,0,0,0,1,0,1
1045,19530904,2,210,69.0,35,0,1,0,0,0,0,0,0,0,1,0
1046,19530904,2,210,69.0,31,0,1,0,0,0,1,0,0,0,0,0
1047,19530904,2,210,69.0,53,0,1,0,0,1,0,1,0,0,0,0
1048,19530904,2,210,69.0,36,0,1,0,0,0,0,0,0,0,0,1
1049,19530904,2,210,69.0,7,0,1,1,0,0,0,0,1,0,1,0
1050,19720323,5,211,50.0,14,0,1,0,0,1,0,0,0,0,1,0
1051,19720323,5,211,50.0,10,0,1,1,1,0,0,0,0,1,1,0
1052,19720323,5,211,50.0,50,0,1,0,1,0,0,0,0,0,1,0
1053,19720323,5,211,50.0,102,0,1,0,0,0,0,0,1,0,0,1
1054,19720323,5,211,50.0,1,0,1,0,1,1,0,0,0,0,1,0
1055,19670913,3,212,55.0,5,0,1,1,0,0,1,0,1,0,1,0
1056,19670913,3,212,55.0,3,0,1,0,0,0,1,1,0,0,0,1
1057,19670913,3,212,55.0,22,0,1,0,0,0,1,1,0,0,0,0
1058,19670913,3,212,55.0,37,0,1,1,1,0,0,0,0,0,0,0
1059,19670913,3,212,55.0,29,0,1,0,1,0,0,0,0,0,0,0
1060,19780622,2,213,44.0,63,0,1,0,0,0,0,1,1,0,0,0
1061,19780622,2,213,44.0,71,0,1,0,0,0,0,0,0,1,0,1
1062,19780622,2,213,44.0,15,0,1,0,0,0,1,1,0,0,0,1
1063,19780622,2,213,44.0,96,0,1,0,0,0,1,0,1,0,0,0
1064,19780622,2,213,44.0,2,0,1,0,0,0,0,0,0,1,1,0
1065,19790630,2,214,43.0,73,0,1,0,1,1,0,0,0,0,1,0
1066,19790630,2,214,43.0,70,0,1,0,0,0,0,0,0,1,1,0
1067,19790630,2,214,43.0,43,0,1,1,0,0,0,0,0,0,1,0
1068,19790630,2,214,43.0,98,0,1,0,0,0,0,1,1,0,0,0
1069,19790630,2,214,43.0,5,0,1,1,0,0,1,0,1,0,1,0
1070,19830717,3,215,39.0,91,0,1,1,0,0,0,0,0,1,0,0
1071,19830717,3,215,39.0,60,0,1,0,0,0,1,0,0,1,0,0
1072,19830717,3,215,39.0,16,0,1,0,0,0,1,1,0,0,0,1
1073,19830717,3,215,39.0,11,0,1,1,0,1,0,0,0,1,1,0
1074,19830717,3,215,39.0,74,0,1,0,0,0,0,0,0,1,1,0
1075,19840425,2,216,38.0,78,0,1,1,0,0,0,0,0,1,0,0
1076,19840425,2,216,38.0,99,0,1,0,0,0,0,1,0,0,0,1
1077,19840425,2,216,38.0,74,0,1,0,0,0,0,0,0,1,1,0
1078,19840425,2,216,38.0,10,0,1,1,1,0,0,0,0,1,1,0
1079,19840425,2,216,38.0,103,0,1,0,0,0,0,0,0,1,1,0
1080,19720825,4,217,50.0,13,0,1,0,0,1,0,0,0,0,1,0
1081,19720825,4,217,50.0,103,0,1,0,0,0,0,0,0,1,1,0
1082,19720825,4,217,50.0,35,0,1,0,0,0,0,0,0,0,1,0
1083,19720825,4,217,50.0,56,0,1,0,0,1,0,0,0,0,1,0
1084,19720825,4,217,50.0,68,0,1,0,0,0,0,0,1,0,1,0
1085,19521211,1,218,70.0,67,0,1,0,0,0,0,0,1,1,0,0
1086,19521211,1,218,70.0,82,0,1,1,0,0,0,0,1,0,1,0
1087,19521211,1,218,70.0,71,0,1,0,0,0,0,0,0,1,0,1
1088,19521211,1,218,70.0,83,0,1,1,0,0,0,0,1,1,1,0
1089,19521211,1,218,70.0,38,0,1,1,0,1,0,0,0,0,0,0
1090,20010302,3,219,21.0,90,0,1,1,1,0,0,0,0,0,0,0
